,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.49,0.44,0.57,0.57,0.67,0.7,0.62
encog-java.csv,0.98,0.94,0.59,0.8,0.67,0.57,0.9
h2database.csv,0.97,0.98,0.93,0.97,0.96,0.86,0.55
haphazard.csv,0.96,0.95,0.95,0.98,0.77,0.92,0.79
jaql.csv,0.5,0.57,0.53,0.57,0.57,0.37,0.52
raven-monitoring.csv,0.92,0.83,0.63,0.93,0.77,0.59,0.76
v8.csv,0.59,0.4,0.36,0.37,0.58,0.39,0.44
