,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.15,0.17,0.46,0.6,0.93,0.15,0.92
encog-java.csv,0.98,0.31,0.43,0.8,1.0,0.22,0.9
h2database.csv,0.06,1.0,0.36,0.61,0.78,0.21,0.96
haphazard.csv,0.08,0.29,0.47,0.34,0.33,1.0,0.95
jaql.csv,0.2,0.24,0.4,0.99,0.43,0.13,0.99
raven-monitoring.csv,0.12,0.1,0.97,0.45,0.37,0.31,0.94
v8.csv,0.1,0.15,0.4,0.4,0.43,0.18,1.0
