,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.23,0.27,0.41,0.55,0.94,0.18,0.64
encog-java.csv,0.94,0.14,0.5,0.08,0.07,0.32,0.08
h2database.csv,0.05,0.94,0.2,0.35,0.32,0.22,0.72
haphazard.csv,0.06,0.16,0.33,0.21,0.4,0.96,0.6
jaql.csv,0.31,0.35,0.48,0.98,0.59,0.19,0.65
raven-monitoring.csv,0.15,0.13,0.97,0.28,0.34,0.43,0.52
v8.csv,0.16,0.25,0.56,0.55,0.6,0.29,1.0
