,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.57,0.75,0.37,0.51,0.95,0.23,0.49
encog-java.csv,0.91,0.09,0.6,0.04,0.03,0.62,0.04
h2database.csv,0.05,0.89,0.14,0.24,0.2,0.23,0.58
haphazard.csv,0.05,0.11,0.26,0.15,0.5,0.92,0.44
jaql.csv,0.7,0.62,0.6,0.97,0.94,0.31,0.49
raven-monitoring.csv,0.2,0.21,0.97,0.2,0.32,0.69,0.36
v8.csv,0.43,0.89,0.97,0.91,0.98,0.77,1.0
