,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.58,0.58,0.54,0.61,0.93,0.35,0.49
encog-java.csv,0.91,0.1,0.55,0.09,0.0,0.54,0.04
galaxium.csv,0.59,0.51,0.38,0.4,0.09,0.34,1.0
h2database.csv,0.09,0.93,0.59,0.43,0.32,0.42,0.38
haphazard.csv,0.11,0.13,0.27,0.14,0.27,0.93,0.07
jaql.csv,0.64,0.64,0.64,0.97,0.17,0.34,0.61
raven-monitoring.csv,0.62,0.37,0.93,0.46,0.2,0.65,0.47
