,dsworkbench.csv,adonthell.csv,yarp0.csv,pokenetonline.csv,foursquared.csv,t-2.csv,avisynth2.csv,jgossipforum.csv,madman.csv,geotools.csv,gephex.csv,bigdata.csv,wsmt.csv,qmmp.csv,simplewebservices.csv,rcp-company-uibindings.csv,jfreechart.csv
adonthell.csv,1.0,0.0,2.0,0.0,0.0,17.0,64.0,224.0,18.0,10.0,0.0,0.0,3.0,2.0,9.0,0.0,60.0
avisynth2.csv,0.0,107.0,53.0,0.0,0.0,818.0,0.0,224.0,56.0,298.0,111.0,0.0,64.0,124.0,240.0,0.0,103.0
bigdata.csv,0.0,0.0,0.0,1.0,0.0,72.0,35.0,143.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,73.0
dsworkbench.csv,0.0,1.0,0.0,0.0,7.0,10.0,10.0,224.0,12.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,103.0
foursquared.csv,0.0,0.0,53.0,0.0,0.0,27.0,5.0,12.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
geotools.csv,1.0,1.0,6.0,3.0,4.0,35.0,64.0,51.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,103.0
gephex.csv,1.0,0.0,6.0,0.0,13.0,15.0,30.0,224.0,14.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,78.0
jgossipforum.csv,65.0,107.0,53.0,84.0,69.0,0.0,64.0,0.0,56.0,298.0,111.0,0.0,64.0,124.0,240.0,0.0,103.0
madman.csv,0.0,0.0,2.0,0.0,6.0,0.0,64.0,224.0,0.0,0.0,0.0,304.0,1.0,0.0,240.0,0.0,103.0
pokenetonline.csv,1.0,3.0,6.0,0.0,6.0,3.0,20.0,40.0,17.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,73.0
qmmp.csv,0.0,0.0,0.0,2.0,6.0,19.0,9.0,224.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
rcp-company-uibindings.csv,3.0,1.0,3.0,0.0,0.0,68.0,33.0,147.0,25.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,92.0
simplewebservices.csv,2.0,2.0,2.0,0.0,6.0,57.0,35.0,120.0,12.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,65.0
t-2.csv,3.0,1.0,3.0,0.0,2.0,0.0,64.0,134.0,30.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,44.0
wsmt.csv,3.0,3.0,12.0,0.0,1.0,80.0,22.0,42.0,56.0,20.0,2.0,0.0,1.0,7.0,0.0,0.0,103.0
yarp0.csv,2.0,3.0,0.0,0.0,1.0,88.0,19.0,87.0,18.0,22.0,0.0,0.0,1.0,8.0,1.0,0.0,103.0
