,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.67,0.41,0.04,0.12,0.09,0.56,0.52,0.81,0.36
jicarilla.csv,0.06,0.0,0.8,0.0,0.0,0.0,0.05,0.56,0.12
optalgtoolkit.csv,0.26,0.2,0.23,0.08,0.04,0.63,0.42,0.83,0.24
oscarmcmaster.csv,0.62,0.42,0.0,0.15,0.11,0.36,0.13,0.44,0.4
ossim.csv,0.29,0.24,0.39,0.27,0.0,0.42,0.55,0.78,0.19
projectts.csv,0.67,0.39,0.05,0.12,0.11,0.43,0.72,0.04,0.36
sabbu.csv,0.74,0.36,0.06,0.16,0.15,0.09,0.48,0.04,0.3
vxl.csv,0.63,0.32,0.52,0.16,0.08,0.31,0.7,0.45,0.3
zact.csv,0.48,0.04,0.0,0.15,0.24,0.0,0.27,0.32,0.24
