,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.66,0.74,1.06,0.8,1.0,0.97,0.7,0.4,0.72
jicarilla.csv,0.97,1.0,0.29,1.0,1.0,1.0,0.97,0.7,0.91
optalgtoolkit.csv,0.84,0.84,0.9,0.8,0.92,0.43,0.74,0.83,0.76
oscarmcmaster.csv,0.56,0.67,1.04,0.66,0.73,0.82,0.94,0.71,0.55
ossim.csv,0.85,0.81,0.74,0.31,1.0,0.68,0.75,0.9,0.86
projectts.csv,0.59,0.77,1.0,0.65,0.86,0.89,0.49,0.98,0.63
sabbu.csv,0.4,0.66,0.97,0.54,0.59,0.95,0.74,0.98,0.75
vxl.csv,0.66,0.7,0.76,0.53,0.8,0.88,0.79,0.77,0.79
zact.csv,0.67,0.97,1.0,0.66,0.33,1.0,0.86,0.81,0.77
