,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.97,1.0,0.9,0.91,1.0,0.0,0.97,1.0,1.0,1.0
freedom-erp.csv,1.0,1.0,1.0,1.0,0.98,0.86,0.03,1.0,1.0,1.0
jahshaka.csv,0.18,0.09,0.51,0.64,0.53,0.57,0.61,1.0,0.82,0.66
jmoney.csv,1.0,0.82,0.05,0.87,0.9,0.54,0.66,1.0,1.01,0.68
reaper3d.csv,1.08,1.0,0.79,0.65,0.63,0.94,0.79,1.0,1.0,0.12
sblim.csv,1.0,0.82,0.95,0.05,0.93,0.98,0.69,1.0,1.0,1.0
swtfox.csv,1.03,0.85,0.95,0.44,0.05,0.8,0.99,1.06,0.74,1.02
tart.csv,1.0,1.0,1.0,0.91,1.0,0.88,0.98,1.0,0.2,1.0
