,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.28,0.6,0.55,0.0,0.34,0.21,0.52,0.07,0.0
ingex.csv,0.47,0.19,0.82,0.62,0.46,0.64,0.28,0.69,0.48
megasquirtavr.csv,0.86,0.1,0.76,0.0,0.58,0.69,0.84,0.87,0.74
owlapi.csv,0.39,0.26,0.61,0.75,0.33,0.23,0.64,0.11,0.72
piccolo2d.csv,0.08,0.11,0.26,0.0,0.27,0.17,0.44,0.24,0.22
servicestack.csv,0.0,0.0,0.07,0.0,0.16,0.27,0.02,0.0,0.2
tolven.csv,0.49,0.05,0.24,0.0,0.24,0.13,0.52,0.04,0.04
twostep.csv,0.54,0.52,0.9,0.25,0.62,0.69,0.62,0.13,0.41
wxlua.csv,0.68,0.81,0.43,0.5,0.48,0.75,0.7,0.51,0.87
