,recall,precision,pf,pci_20,ifa,wins
atlc.csv,0.66,0.32999999999999996,0.635,0.525,1.0,10
boost-sandbox.csv,0.6,0.33999999999999997,0.5449999999999999,0.535,1.0,12
clamav.csv,0.595,0.5,0.42,0.445,2.5,11
co-ode-owl-plugins.csv,0.42500000000000004,0.41500000000000004,0.405,0.6950000000000001,2.5,8
etherboot.csv,0.41500000000000004,0.355,0.32,0.4,3.0,0
freebios.csv,0.455,0.27,0.585,0.66,1.0,6
frogatto.csv,0.75,0.43999999999999995,0.58,0.395,1.5,13
glelite.csv,0.935,0.35,0.915,0.425,1.5,5
jasperreports.csv,0.755,0.33,0.76,0.48,2.0,1
konversation.csv,0.36,0.41000000000000003,0.265,0.67,2.0,15
miranda-icq.csv,0.555,0.425,0.485,0.515,1.5,14
olap-navigator.csv,0.5900000000000001,0.375,0.52,0.51,2.5,2
pclasses.csv,0.395,0.37,0.245,0.645,3.0,4
plato.csv,0.955,0.315,0.95,0.43,1.5,3
re2c.csv,0.295,0.445,0.255,0.835,1.5,17
rebecca-aiml.csv,0.44,0.425,0.345,0.495,1.0,16
tzod.csv,0.46499999999999997,0.455,0.45,0.515,2.0,9
wxcrp.csv,0.61,0.43999999999999995,0.435,0.535,2.5,7
