,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,0.0,0.2,0.98,0.14,0.0
k3b.csv,0.6,0.67,0.69,0.32,0.99
myfaces.csv,0.49,0.53,0.49,0.98,0.44
robocode.csv,0.95,0.57,0.58,0.27,0.49
zildo.csv,0.54,0.98,0.19,0.28,0.7
