,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.49,0.67,0.45,0.69,0.69,0.82,0.65
encog-java.csv,0.97,0.96,0.51,0.92,0.73,0.56,0.94
h2database.csv,0.59,0.98,0.96,0.96,0.88,0.85,0.97
haphazard.csv,0.97,0.96,0.88,0.98,0.86,0.91,0.97
jaql.csv,0.5,0.57,0.55,0.56,0.61,0.48,0.68
raven-monitoring.csv,0.64,0.52,0.64,0.63,0.71,0.45,0.57
v8.csv,0.52,0.49,0.46,0.54,0.55,0.38,0.44
