,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.61,0.45,0.49,0.46,0.98,0.42,0.43
encog-java.csv,0.93,0.11,0.59,0.09,0.45,0.61,0.1
h2database.csv,0.51,0.91,0.3,0.13,0.06,0.35,0.18
haphazard.csv,0.06,0.1,0.2,0.25,0.26,0.88,0.16
jaql.csv,0.68,0.52,0.44,0.95,0.49,0.35,0.48
raven-monitoring.csv,0.58,0.42,0.97,0.5,0.35,0.6,0.56
v8.csv,0.61,0.66,0.47,0.53,0.24,0.47,0.98
