,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.63,0.44,0.47,0.48,1.0,6
avisynth2.csv,0.05,0.33,0.04,0.83,2.0,8
beast-mcmc.csv,0.64,0.52,0.57,0.46,0.0,10
dataobjectsdotnet.csv,0.57,0.52,0.41,0.59,1.0,11
exist.csv,0.83,0.42,0.77,0.38,1.0,2
foursquared.csv,0.11,0.63,0.06,0.8,1.0,12
jaxlib.csv,0.43,0.45,0.4,0.56,2.0,5
jrefactory.csv,0.53,0.35,0.51,0.48,0.0,4
nodal.csv,0.18,0.44,0.15,0.75,3.0,7
opendvr.csv,0.68,0.45,0.5,0.4,4.0,0
pokenetonline.csv,0.89,0.44,0.77,0.4,1.0,3
simplewebservices.csv,0.74,0.47,0.51,0.43,1.0,9
uface.csv,0.78,0.44,0.62,0.39,2.0,1
