,rsyslog.csv,acegisecurity.csv,openxava.csv,vars-redux.csv,wow-qrsk.csv,ppcboot.csv,gnupdate.csv,repositorium.csv,ultimairis.csv,xqilla.csv,wxstudio.csv,les-indemodables.csv,simplewebservices.csv,biopax.csv
acegisecurity.csv,4.0,0.0,25.0,2.0,51.0,0.0,2.0,4.0,1.0,119.0,0.0,0.0,0.0,2.0
biopax.csv,4.0,4.0,33.0,1.0,7.0,0.0,0.0,21.0,0.0,54.0,0.0,0.0,0.0,0.0
gnupdate.csv,2.0,4.0,1.0,2.0,25.0,0.0,0.0,2.0,2.0,71.0,0.0,0.0,0.0,1.0
les-indemodables.csv,0.0,5.0,6.0,2.0,29.0,0.0,2.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0
openxava.csv,0.0,7.0,0.0,3.0,40.0,0.0,25.0,5.0,2.0,9.0,0.0,4.0,0.0,0.0
ppcboot.csv,2.0,2.0,6.0,2.0,25.0,0.0,2.0,8.0,0.0,119.0,10.0,0.0,0.0,0.0
repositorium.csv,4.0,7.0,5.0,1.0,15.0,0.0,7.0,0.0,0.0,55.0,0.0,3.0,1.0,0.0
rsyslog.csv,0.0,3.0,57.0,0.0,4.0,0.0,0.0,1.0,7.0,119.0,0.0,2.0,1.0,0.0
simplewebservices.csv,4.0,7.0,17.0,4.0,63.0,0.0,2.0,1.0,1.0,43.0,0.0,6.0,0.0,1.0
ultimairis.csv,4.0,7.0,33.0,2.0,10.0,0.0,2.0,22.0,0.0,59.0,15.0,0.0,0.0,2.0
vars-redux.csv,0.0,1.0,2.0,0.0,11.0,0.0,3.0,96.0,1.0,119.0,0.0,0.0,4.0,0.0
wow-qrsk.csv,1.0,3.0,0.0,4.0,0.0,0.0,8.0,2.0,2.0,23.0,2.0,0.0,0.0,0.0
wxstudio.csv,4.0,4.0,36.0,6.0,38.0,1.0,0.0,2.0,1.0,119.0,0.0,9.0,10.0,0.0
xqilla.csv,49.0,143.0,147.0,115.0,13.0,236.0,105.0,96.0,0.0,0.0,0.0,101.0,240.0,90.0
