,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.72,0.64,0.63,0.51,0.07,0.67,0.4,0.74,0.73
bzbyte.csv,0.69,0.62,0.69,0.86,0.83,0.79,0.81,0.06,0.92
encog-java.csv,0.09,0.92,0.69,0.96,0.92,0.68,1.0,0.92,0.95
galaxium.csv,0.66,0.68,0.7,0.68,0.93,0.89,0.03,0.73,0.84
h2database.csv,0.89,0.08,0.92,0.84,0.93,0.87,0.89,0.85,0.73
haphazard.csv,0.94,0.87,0.67,0.9,0.8,0.08,0.92,0.8,0.78
jaql.csv,0.51,0.46,0.79,0.09,0.67,0.81,0.5,0.62,0.77
raven-monitoring.csv,0.69,0.89,0.03,0.72,0.84,0.68,0.7,0.76,0.86
v8.csv,0.89,0.9,0.97,0.95,0.93,0.95,0.91,0.78,0.0
