,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.13,0.15,0.47,0.55,0.95,0.22,0.48,0.76,0.94
bzbyte.csv,0.14,0.16,0.43,0.39,0.4,0.19,0.3,0.98,0.94
encog-java.csv,1.0,0.31,0.42,0.57,0.54,0.22,0.0,0.71,1.0
galaxium.csv,0.24,0.22,0.58,0.69,0.67,0.12,1.0,0.89,0.95
h2database.csv,0.15,1.0,0.3,0.58,0.86,0.15,0.18,0.67,0.94
haphazard.csv,0.06,0.23,0.67,0.32,0.4,1.0,0.16,0.74,0.93
jaql.csv,0.21,0.24,0.37,1.0,0.45,0.16,0.42,0.88,0.93
raven-monitoring.csv,0.12,0.07,0.97,0.47,0.38,0.21,0.32,0.74,0.92
v8.csv,0.11,0.13,0.38,0.4,0.41,0.2,0.29,0.75,1.0
