,recall,precision,pf,wins
botsnscouts.csv,0.44,0.64,0.23,13
fbmanager.csv,0.6,0.71,0.34,15
fido.csv,0.0,0.0,0.0,0
fityk.csv,0.46,0.63,0.26,12
fleet-simulator.csv,0.92,0.58,0.85,3
freenet.csv,0.65,0.58,0.5,6
geogebra.csv,0.4,0.82,0.14,17
google-caja.csv,0.75,0.66,0.55,9
hibernate.csv,0.42,0.5,0.32,4
itext.csv,0.4,0.64,0.19,14
k3b.csv,0.55,0.59,0.34,10
megameknet.csv,0.51,0.61,0.45,5
myfaces.csv,0.5,0.6,0.39,7
onotoa.csv,0.56,0.5,0.67,2
paintown.csv,0.58,0.62,0.43,8
powerfolder.csv,0.0,0.0,0.0,0
triplea.csv,0.6,0.64,0.36,11
xamj.csv,0.61,0.69,0.33,16
