,f1,g,recall,precision,pf,wins
arm-webradio.csv,0.39,0.395,0.41000000000000003,0.5,0.255,4
bibedt.csv,0.39,0.535,0.575,0.39,0.26,9
brlcad.csv,0.33999999999999997,0.41000000000000003,0.365,0.5349999999999999,0.14,7
co-ode-owl-plugins.csv,0.515,0.575,0.605,0.47,0.355,12
firebreath.csv,0.425,0.62,0.65,0.32,0.37,10
fltk.csv,0.445,0.615,0.67,0.405,0.315,13
glas.csv,0.415,0.56,0.715,0.32,0.5700000000000001,3
gretl.csv,0.44999999999999996,0.59,0.635,0.33999999999999997,0.525,6
konversation.csv,0.4,0.51,0.48,0.385,0.30000000000000004,5
micomt.csv,0.435,0.5549999999999999,0.76,0.345,0.5800000000000001,8
openxava.csv,0.36,0.46499999999999997,0.43,0.30000000000000004,0.33999999999999997,1
sumatrapdf.csv,0.395,0.5700000000000001,0.86,0.26,0.73,2
tweetsharp.csv,0.45999999999999996,0.55,0.555,0.405,0.30000000000000004,11
wxcode.csv,0.32999999999999996,0.35,0.305,0.33,0.18,0
