,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.36,0.43,0.45,0.44,0.43,0.45,0.67,0.39
javagroups.csv,0.38,0.71,0.59,0.61,0.38,0.44,0.0,0.45
jrefactory.csv,0.53,0.79,0.44,0.55,0.53,0.65,0.42,0.7
logicmail.csv,0.33,0.4,0.32,0.35,0.4,0.32,0.5,0.31
nodal.csv,0.53,0.75,0.76,0.57,0.52,0.74,0.44,0.42
soar.csv,0.37,0.46,0.34,0.42,0.39,0.33,0.53,0.35
taverna.csv,0.83,0.73,0.7,0.95,0.82,0.89,0.56,0.75
web-cat.csv,0.89,0.63,0.9,0.83,0.82,0.9,0.6,0.61
