,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.5,0.72,0.49,0.53,0.01,0.65,0.32,0.45
javagroups.csv,0.3,0.21,0.01,0.24,0.33,0.41,0.0,0.42
jrefactory.csv,0.6,0.26,0.34,0.03,0.35,0.43,0.48,0.42
logicmail.csv,0.0,0.55,0.79,0.58,0.37,0.71,0.04,0.55
nodal.csv,0.1,0.45,0.21,0.24,0.31,0.0,0.84,0.35
soar.csv,0.95,0.74,0.87,0.74,0.8,0.98,0.0,0.9
taverna.csv,0.2,0.0,0.35,0.37,0.32,0.11,0.48,0.03
web-cat.csv,0.1,0.38,0.22,0.21,0.34,0.13,0.36,0.0
