,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.7,0.37,0.42,0.58,0.99,0.27,0.47,0.5
javagroups.csv,0.75,0.35,0.98,0.61,0.79,0.28,0.0,0.35
jrefactory.csv,0.6,0.26,0.49,0.98,0.73,0.27,0.61,0.35
logicmail.csv,1.0,0.33,0.37,0.52,0.74,0.29,0.5,0.41
nodal.csv,0.87,0.33,0.42,0.61,0.7,1.0,0.49,0.42
soar.csv,0.61,0.3,0.34,0.61,0.67,0.27,1.0,0.35
taverna.csv,0.33,1.0,0.33,0.3,0.58,0.22,0.52,0.75
web-cat.csv,0.78,0.43,0.35,0.72,0.59,0.2,0.64,1.0
