,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.15,1.0,0.17,0.01,0.24
fluent-nhibernate.csv,0.0,0.23,0.62,0.25,0.36,0.61,0.94
geogebra.csv,0.6,0.14,0.58,0.25,0.29,0.62,0.59
hibernate.csv,0.4,0.65,1.0,0.75,0.57,0.76,1.0
jasperreports.csv,0.95,0.72,1.0,0.25,0.47,0.94,0.65
kvs.csv,0.7,0.58,0.54,0.25,0.46,0.64,0.24
phet.csv,0.85,0.58,0.0,0.5,0.41,0.39,0.12
