,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,1.0,1.0,0.86,0.13,0.84,0.99,0.77
fluent-nhibernate.csv,1.0,0.84,0.4,0.78,0.68,0.5,0.2
geogebra.csv,0.49,0.88,0.45,0.77,0.73,0.45,0.46
hibernate.csv,0.7,0.91,0.99,0.6,0.52,0.52,0.95
jasperreports.csv,0.79,0.77,0.13,0.77,0.63,0.86,0.73
kvs.csv,0.35,0.7,0.57,0.8,0.66,0.56,0.79
phet.csv,0.84,0.49,1.0,0.59,0.9,0.94,1.04
