,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.18,0.97,0.2,0.01,0.28
fluent-nhibernate.csv,0.0,0.26,0.66,0.29,0.4,0.62,0.91
geogebra.csv,0.62,0.17,0.62,0.29,0.33,0.64,0.62
hibernate.csv,0.43,0.4,0.05,0.67,0.59,0.7,0.21
jasperreports.csv,0.56,0.56,0.97,0.29,0.5,0.46,0.56
kvs.csv,0.72,0.55,0.56,0.29,0.48,0.62,0.28
phet.csv,0.47,0.61,0.0,0.53,0.39,0.36,0.14
