,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.08,0.38,0.23,0.02,0.28
fluent-nhibernate.csv,0.0,0.2,0.34,0.07,0.38,0.45,0.49
geogebra.csv,0.45,0.16,0.27,0.09,0.34,0.5,0.33
hibernate.csv,0.29,0.3,0.1,0.1,0.5,0.45,0.18
jasperreports.csv,0.38,0.36,0.45,0.09,0.4,0.38,0.16
kvs.csv,0.6,0.34,0.14,0.06,0.38,0.41,0.15
phet.csv,0.34,0.48,0.0,0.11,0.26,0.2,0.04
