,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.46,0.99,0.36,0.4,0.0,0.21
jlinalg.csv,1.0,0.79,0.81,0.81,0.75,0.36
knowledge.csv,0.66,0.56,0.98,1.0,1.0,0.98
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0
playerstage.csv,0.22,0.23,0.95,0.4,0.75,0.36
ultimairis.csv,0.9,0.89,0.53,0.71,1.0,0.98
