,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.51,0.99,0.4,0.43,0.0,0.24
jlinalg.csv,0.99,0.62,0.65,0.76,0.7,0.4
knowledge.csv,0.69,0.56,0.17,1.0,0.41,0.09
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0
playerstage.csv,0.26,0.27,0.96,0.43,0.75,0.39
ultimairis.csv,0.0,0.54,0.52,0.47,0.41,0.98
