,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.14,0.0,0.33,0.4,0.33,0.3
jlinalg.csv,0.07,0.66,0.64,0.4,0.44,0.3
knowledge.csv,0.14,0.43,0.96,0.0,0.88,0.98
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0
playerstage.csv,0.07,0.11,0.01,0.4,0.27,0.44
ultimairis.csv,1.0,0.79,0.51,0.8,0.88,0.0
