,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.56,0.51,0.77,0.85,0.85,0.95
jlinalg.csv,0.49,0.43,0.4,0.42,0.59,0.58
knowledge.csv,0.4,0.43,0.36,0.4,0.4,0.4
massiv.csv,0.0,0.0,0.0,0.0,0.75,0.0
playerstage.csv,0.92,0.97,0.61,0.48,0.65,0.62
ultimairis.csv,0.54,0.41,0.53,0.44,0.42,0.76
