,f1,g,recall,precision,pf,wins
cubefs.csv,0.35,0.42000000000000004,0.66,0.4,0.42000000000000004,7
fleet-simulator.csv,0.485,0.505,0.965,0.325,0.83,8
geogebra.csv,0.395,0.495,0.48,0.41000000000000003,0.28,11
gtad.csv,0.39,0.395,0.35,0.53,0.18,9
hibernate.csv,0.405,0.495,0.675,0.395,0.46499999999999997,12
ipfire-wall.csv,0.28,0.345,0.30000000000000004,0.42,0.125,3
irplus.csv,0.475,0.535,0.505,0.46499999999999997,0.29000000000000004,14
mumble.csv,0.36,0.475,0.49,0.30000000000000004,0.42000000000000004,2
ondex.csv,0.37,0.39,0.365,0.395,0.225,5
powerfolder.csv,0.375,0.445,0.415,0.38,0.255,6
projectts.csv,0.43,0.535,0.5700000000000001,0.36,0.4,10
quantlib.csv,0.21999999999999997,0.0,0.18,0.19,0.27,0
smartgwt.csv,0.395,0.59,0.605,0.375,0.425,13
tweetsharp.csv,0.225,0.325,0.435,0.22,0.575,1
wxlua.csv,0.32,0.525,0.695,0.345,0.5900000000000001,4
