,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.55,0.53,0.5,0.58,0.21500000000000002,7
fritzing.csv,0.59,0.64,0.665,0.575,0.29500000000000004,9
jlinalg.csv,0.545,0.555,0.735,0.435,0.675,2
knowledge.csv,0.585,0.625,0.77,0.5,0.56,6
massiv.csv,0.125,0.085,0.07,0.105,0.0,0
multitude.csv,0.565,0.645,0.795,0.515,0.605,5
playerstage.csv,0.525,0.55,0.525,0.56,0.31,4
quarkplusplus.csv,0.525,0.575,0.655,0.475,0.44500000000000006,3
rtrt-on-gpu.csv,0.31,0.24,0.21,0.28,0.46,1
superwaba.csv,0.515,0.56,0.54,0.63,0.215,8
