,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.79,0.83,1.0,0.72,0.89,0.75,0.75,0.64,0.02,0.8,0.62,1.07,0.82,0.71,0.75,0.55
customsagetv.csv,0.92,1.0,0.93,1.0,0.96,1.0,0.91,0.96,0.86,0.82,0.95,1.0,0.89,1.0,0.97,0.02
fluidium.csv,0.66,0.69,1.0,0.77,0.72,0.72,0.83,0.7,0.9,0.83,0.84,0.78,0.77,0.14,0.74,0.5
guineu.csv,0.04,0.84,0.93,0.62,0.82,0.96,0.92,0.8,0.7,0.71,0.92,0.89,0.74,0.79,0.64,0.71
inkscape.csv,0.79,0.7,0.76,0.59,0.88,0.92,0.07,0.68,0.93,0.57,0.87,0.46,0.55,0.69,0.76,1.0
mpqc.csv,0.82,0.85,0.92,1.0,0.58,0.05,0.91,0.91,1.05,0.87,0.78,0.83,1.0,0.85,0.87,0.73
nsis.csv,0.87,0.99,1.0,0.98,0.99,1.0,0.94,0.73,0.4,0.99,0.0,0.92,0.7,0.86,0.97,0.91
octave.csv,0.69,0.73,0.49,0.46,0.09,0.89,0.65,0.61,0.65,0.8,0.86,0.68,0.78,0.86,0.75,0.59
owfs.csv,0.69,0.85,0.76,0.1,0.66,0.92,0.86,0.71,0.43,0.76,1.01,0.82,0.74,1.01,0.77,0.84
owlib.csv,0.61,0.02,0.83,0.66,0.99,0.95,0.68,0.77,0.83,0.64,1.01,0.87,0.65,0.59,0.61,0.56
pamguard.csv,0.75,0.78,0.77,0.91,0.64,0.76,0.81,0.73,0.59,0.74,0.77,0.65,0.7,0.88,0.03,0.97
prelude.csv,0.95,0.92,0.02,0.9,1.0,0.95,0.88,0.93,0.75,0.94,1.06,0.51,0.87,0.83,0.98,0.87
robocode.csv,0.72,0.58,0.86,0.57,0.54,0.89,0.71,0.0,0.53,0.62,0.78,0.73,0.59,0.5,0.74,0.54
uwom-server.csv,0.7,0.89,0.9,0.54,0.87,0.96,0.81,0.63,0.83,0.04,1.0,0.84,0.8,0.69,0.8,0.6
zengine.csv,0.99,0.92,0.55,0.89,0.54,0.68,0.75,0.67,0.47,0.68,0.72,0.0,0.86,0.74,0.94,0.87
zildo.csv,0.75,0.69,0.65,0.7,0.93,0.71,0.74,0.85,0.56,0.77,0.87,0.58,0.02,0.92,0.81,0.65
