,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.27,0.67,0.0,0.36,0.36,0.8,0.4,0.57,1.0,0.34,0.45,0.45,0.2,0.48,0.49,0.92
customsagetv.csv,0.08,0.0,0.07,0.0,0.05,0.0,0.09,0.04,0.15,0.18,0.05,0.0,0.11,0.0,0.03,0.98
fluidium.csv,0.38,0.38,0.0,0.36,0.55,0.5,0.23,0.35,0.15,0.23,0.38,0.29,0.27,0.86,0.27,0.63
guineu.csv,0.96,0.17,0.55,0.82,0.82,0.15,0.12,0.3,0.31,0.55,0.13,0.26,0.27,0.29,0.44,0.31
inkscape.csv,0.54,0.34,0.24,0.64,0.23,0.1,0.98,0.35,0.08,0.54,0.17,0.55,0.59,0.43,0.31,0.06
mpqc.csv,0.62,0.19,0.12,0.0,0.64,0.95,0.14,0.7,0.31,0.14,0.69,0.34,0.36,0.24,0.14,0.9
nsis.csv,0.69,0.94,0.98,1.0,0.95,1.0,1.0,0.74,0.69,1.0,1.0,0.92,0.84,1.0,0.92,0.98
octave.csv,0.69,0.35,0.67,0.64,0.91,0.15,0.42,0.65,0.46,0.29,0.15,0.32,0.52,0.14,0.56,0.96
owfs.csv,0.35,0.15,0.24,0.91,0.36,0.1,0.16,0.35,0.62,0.25,0.03,0.18,0.27,0.0,0.24,0.17
owlib.csv,0.77,0.98,0.88,0.73,0.77,0.25,0.4,0.83,0.69,0.61,0.9,0.55,0.8,0.67,0.63,0.87
pamguard.csv,0.27,0.28,0.74,0.09,0.41,0.3,0.3,0.43,0.69,0.3,0.24,0.37,0.39,0.14,0.97,0.12
prelude.csv,0.96,0.95,0.98,1.0,1.0,0.8,1.0,0.96,1.0,0.98,0.66,0.89,0.93,0.76,0.88,0.94
robocode.csv,0.88,0.45,0.14,0.73,0.59,0.45,0.6,1.0,0.69,0.7,0.35,0.32,0.77,0.67,0.47,0.81
uwom-server.csv,0.35,0.11,0.1,0.55,0.14,0.05,0.21,0.61,0.69,0.96,0.05,0.16,0.36,0.33,0.39,0.48
zengine.csv,0.92,0.9,0.9,0.73,0.77,0.9,0.95,0.83,0.77,0.77,0.56,1.0,0.98,0.67,0.93,0.46
zildo.csv,0.27,0.4,0.38,0.36,0.09,0.3,0.3,0.17,0.46,0.27,0.24,0.42,0.98,0.1,0.54,0.4
