,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.52,0.11,0.34,0.12,0.91,0.36
chaperon.csv,0.41,0.31,0.32,0.73,0.51,0.36
mule.csv,0.72,0.04,0.19,0.31,0.58,0.41
nunit.csv,0.53,0.59,0.24,0.17,0.67,0.52
springside.csv,0.7,0.66,0.27,0.12,0.63,0.57
swtfox.csv,0.54,0.49,0.67,0.1,0.26,0.33
