,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.71,0.43,0.27,0.08,1.0,0.29
chaperon.csv,0.67,0.41,0.32,0.57,0.87,0.28
mule.csv,0.72,1.0,0.38,0.22,1.0,0.34
nunit.csv,0.72,0.52,0.22,0.1,0.94,0.42
springside.csv,0.66,0.61,0.29,0.07,1.0,0.5
swtfox.csv,0.59,0.34,0.64,0.05,0.75,0.23
