,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.41,0.06,0.48,0.25,0.84,0.48
chaperon.csv,0.3,0.24,0.32,1.0,0.36,0.48
mule.csv,0.72,0.02,0.12,0.5,0.41,0.52
nunit.csv,0.42,0.67,0.28,0.5,0.52,0.7
springside.csv,0.73,0.71,0.25,0.5,0.46,0.68
swtfox.csv,0.5,0.9,0.7,0.5,0.16,0.6
