,f1,g,recall,precision,pf,wins
autofac.csv,0.53,0.52,0.61,0.67,0.54,9
azureus.csv,0.61,0.27,0.93,0.45,0.93,2
forester-atv.csv,0.37,0.35,0.31,0.55,0.21,4
gabel.csv,0.36,0.46,0.46,0.6,0.19,7
google-collections.csv,0.55,0.0,1.0,0.38,1.0,0
javaprofiler.csv,0.56,0.57,0.77,0.53,0.57,10
mycila.csv,0.4,0.42,0.38,0.47,0.3,3
neodatis-odb.csv,0.51,0.45,0.59,0.5,0.27,8
pokenetonline.csv,0.56,0.47,0.86,0.44,0.78,5
rcp-company-uibindings.csv,0.43,0.52,0.57,0.43,0.3,6
servicestack.csv,0.22,0.15,0.12,0.62,0.08,1
