,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,3.0,7.0,1.0,6.0
n2cms.csv,0.0,4.0,0.0,7.0
nassp.csv,3.0,2.0,6.0,0.0
nug.csv,6.0,11.0,0.0,13.0
