,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.06,0.7,0.69,0.57,0.06,0.77,0.38
glelite.csv,0.13,0.0,0.24,0.13,0.32,0.2,0.97
moving-pictures.csv,0.51,0.53,0.26,0.65,0.04,0.3,0.36
plearn.csv,0.62,0.34,0.11,0.31,0.32,0.33,0.5
re2c.csv,0.38,1.0,0.23,0.59,0.38,0.69,0.37
rebecca-aiml.csv,0.49,0.74,0.6,0.59,0.56,0.88,0.57
xfce.csv,0.6,0.35,0.44,0.56,0.66,0.31,0.59
