,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.12,0.04,0.17,0.68,0.61,0.56,0.08,0.87,0.33,0.67
ffigo.csv,0.14,0.2,0.2,0.68,0.61,0.41,0.0,0.84,0.36,0.26
ildjit.csv,0.1,0.0,0.56,0.36,0.5,0.28,0.0,0.75,0.5,0.51
proftp.csv,0.14,0.12,0.24,0.77,0.62,0.54,0.26,0.78,0.5,0.4
skia.csv,0.11,0.03,0.14,0.64,0.79,0.44,0.13,0.44,0.6,0.62
tencompetence.csv,0.0,0.0,0.14,0.11,0.35,0.44,0.1,0.56,0.29,0.84
theresa.csv,0.2,0.07,0.22,0.67,0.79,0.59,0.15,0.72,0.42,0.38
wxjs.csv,0.0,0.0,0.0,0.59,0.0,0.12,0.32,0.0,0.36,0.59
xstore.csv,0.15,0.04,0.16,0.54,0.71,0.37,0.16,0.68,0.38,0.57
