,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,lockss.csv,officefloor.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,web-cat.csv
cleartk.csv,66.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,261.0,2.0,6.0,22.0,1.0
encog-cs.csv,104.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,256.0,0.0,1.0,17.0,1.0
extprosys.csv,77.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,6.0,317.0,0.0,2.0,17.0,1.0
ibatisdb.csv,104.0,0.0,7.0,2.0,2.0,4.0,0.0,0.0,0.0,18.0,46.0,3.0,1.0,0.0,0.0
intact.csv,42.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,22.0,148.0,4.0,2.0,12.0,0.0
japano.csv,76.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,6.0,291.0,0.0,2.0,17.0,1.0
lockss.csv,104.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,400.0,1.0,0.0,140.0,0.0
ofbiz.csv,104.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,3.0,34.0,1.0,0.0,7.0,1.0
officefloor.csv,104.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,17.0,1.0
opennms.csv,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,10.0,49.0
rohxel.csv,55.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,315.0,2.0,0.0,11.0,4.0
roolo.csv,104.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,2.0,281.0,0.0,9.0,23.0,4.0
sevenupdate.csv,104.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,16.0,15.0,323.0,0.0,2.0,17.0,1.0
web-cat.csv,104.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,285.0,0.0,1.0,9.0,0.0
