,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv,lamp.csv,thout.csv,fityk.csv,hibernate.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,projectfactory.csv,amygdala.csv,runuomondains.csv,somap.csv,tigermud.csv,chrysalis.csv,duplicati.csv,hydrate.csv,cme.csv,sqlpower-library.csv,stuproa-cims.csv,galaxium.csv,itext.csv,smartgwt.csv,fido.csv,bzbyte.csv,mediaportal.csv,mecat.csv,fleet-simulator.csv,ninject.csv,fluent-nhibernate.csv,uface.csv,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
geogebra.csv,0.61,0.38,0.46,0.52,0.68,0.39,0.79,0.34,0.57,0.6,0.55,0.61,0.52,0.43,0.3,0.07,0.09,0.86,0.36,0.66,0.75,0.43,0.17,0.19,0.47,0.91,0.8,0.63,0.6,0.71,0.79,0.54,0.5,0.65,0.75,1.0,0.59,0.4,0.82,0.63,0.59,0.04,0.34,0.68,0.45,0.81,0.58,0.77,0.78,0.53,0.72,0.8,0.59,0.48,0.13,0.67,0.57,0.73
