,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.83,0.56,0.42,0.32,0.38,0.37,0.6,0.83,0.92
bzbyte.csv,0.03,0.0,0.75,0.02,0.0,0.88,0.45,0.28,0.0
encog-java.csv,0.26,0.04,0.02,0.06,0.12,0.37,0.05,0.11,0.15
galaxium.csv,0.52,0.35,0.23,0.56,0.21,0.54,0.11,0.39,0.15
h2database.csv,0.26,0.24,0.08,0.33,0.04,0.27,0.02,0.28,0.08
haphazard.csv,0.33,0.5,0.35,0.33,0.2,0.31,0.66,0.39,0.31
jaql.csv,0.6,0.46,0.17,0.24,0.24,0.4,0.23,0.17,0.08
raven-monitoring.csv,0.28,0.47,0.35,0.28,0.22,0.65,0.63,0.33,0.0
v8.csv,0.25,0.3,0.83,0.76,0.95,0.63,0.63,0.22,0.08
