,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,57.0,39.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0
bzbyte.csv,375.0,419.0,3.0,3.0,208.0,0.0,4.0,0.0,217.0
encog-java.csv,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
galaxium.csv,10.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
h2database.csv,19.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0
haphazard.csv,19.0,6.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0
jaql.csv,21.0,10.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0
raven-monitoring.csv,3.0,62.0,0.0,1.0,19.0,0.0,5.0,0.0,0.0
v8.csv,8.0,16.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
