,qtractor.csv,quarkplayer.csv,open-data-kit.csv,turbotrader-bos.csv,ng4j.csv
ng4j.csv,289.0,3294.0,376.0,99.0,449.5
open-data-kit.csv,289.0,6812.0,90.5,99.0,262.5
qtractor.csv,190.0,4963.0,97.5,98.5,178.0
quarkplayer.csv,192.5,1670.5,433.5,99.0,185.0
turbotrader-bos.csv,190.0,949.0,97.5,480.5,278.5
