,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.6,0.19,0.98,0.25,0.23,0.61,0.52
fw4spl.csv,0.19,0.24,0.16,0.96,0.17,0.49,0.08
kftpgrabber.csv,0.51,0.3,0.35,0.32,0.23,0.95,0.29
kolmafia.csv,0.36,0.22,0.42,0.24,0.27,0.49,0.98
lazarus-ccr.csv,0.98,0.11,0.65,0.22,0.16,0.45,0.54
mia.csv,0.48,0.14,0.14,0.25,1.0,0.3,0.3
plee-the-bear.csv,0.35,0.95,0.11,0.0,0.0,0.17,0.46
