,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.54,0.68,0.04,0.66,0.54,0.64,0.63
fw4spl.csv,0.78,0.65,0.78,0.13,0.53,0.68,0.88
kftpgrabber.csv,0.75,0.45,0.73,0.67,0.64,0.0,0.69
kolmafia.csv,0.64,0.56,0.53,0.52,0.78,0.41,0.0
lazarus-ccr.csv,0.0,0.92,0.89,0.84,1.03,0.86,0.7
mia.csv,0.84,0.56,0.85,0.83,0.11,0.73,0.84
plee-the-bear.csv,0.87,0.18,0.97,0.9,0.94,0.89,0.95
