,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.21,0.64,0.0,0.27,0.49,0.47,0.1
fw4spl.csv,0.32,0.54,0.55,0.01,0.29,0.55,0.44
kftpgrabber.csv,0.25,0.3,0.23,0.33,0.2,0.0,0.54
kolmafia.csv,0.39,0.5,0.33,0.36,0.7,0.24,0.0
lazarus-ccr.csv,0.0,0.9,0.82,0.52,0.9,0.77,0.59
mia.csv,0.68,0.11,0.37,0.04,0.0,0.03,0.28
plee-the-bear.csv,0.5,0.0,0.9,0.88,0.0,0.55,0.9
