,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.0,99.0,0.0,30.0,8.0,14.0,0.0
fw4spl.csv,3.0,42.0,0.0,0.0,8.0,20.0,5.0
kftpgrabber.csv,1.0,9.0,6.0,24.0,7.0,0.0,5.0
kolmafia.csv,0.0,112.0,0.0,5.0,18.0,2.0,0.0
lazarus-ccr.csv,0.0,56.0,0.0,37.0,8.0,18.0,4.0
mia.csv,4.0,16.0,0.0,0.0,0.0,0.0,4.0
plee-the-bear.csv,1.0,0.0,0.0,70.0,0.0,17.0,5.0
