,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.57,0.13,0.98,0.25,0.24,0.45,0.52
fw4spl.csv,0.35,0.13,0.44,0.91,0.25,0.44,0.29
kftpgrabber.csv,0.37,0.21,0.39,0.23,0.23,1.0,0.57
kolmafia.csv,0.51,0.16,0.61,0.31,0.15,0.62,1.0
lazarus-ccr.csv,1.0,0.1,0.52,0.14,0.1,0.39,0.59
mia.csv,0.44,0.29,0.28,0.23,0.94,0.4,0.29
plee-the-bear.csv,0.31,0.89,0.5,0.21,0.11,0.25,0.56
