,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.67,0.07,1.0,0.18,0.14,0.37,0.82
fw4spl.csv,0.44,0.07,0.44,0.95,0.16,0.35,0.39
kftpgrabber.csv,0.5,0.12,0.56,0.16,0.17,1.0,0.56
kolmafia.csv,0.52,0.09,0.63,0.2,0.09,0.57,1.0
lazarus-ccr.csv,1.0,0.05,0.43,0.09,0.05,0.28,0.56
mia.csv,0.39,0.21,0.38,0.38,1.0,0.8,0.48
plee-the-bear.csv,0.33,0.96,0.41,0.12,1.0,0.21,0.48
