,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.16,0.29,0.62,0.0,0.27,0.85,0.94,0.79,0.69,0.67,0.38,0.5,0.75,0.95,0.54,0.53,1.0
checker-framework.csv,1.0,0.71,1.0,1.0,1.0,0.46,0.94,0.92,0.85,0.42,0.96,0.27,0.91,0.86,0.85,0.89,0.8
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.02,0.0,0.0,0.0,1.0
ctrlr.csv,0.11,0.29,0.06,0.71,0.18,0.15,0.19,0.04,0.46,0.12,0.53,0.45,0.09,0.81,0.12,0.08,0.0
fontforge.csv,0.48,0.86,1.0,0.86,0.82,1.0,0.62,0.92,0.92,0.67,0.61,0.86,0.73,0.76,0.88,0.83,1.0
gusanos.csv,0.39,0.64,0.81,0.43,0.64,0.69,0.0,0.62,0.62,0.08,0.43,0.64,0.24,0.81,0.79,0.64,1.0
jvcl.csv,0.34,0.21,0.56,0.29,0.27,0.38,0.06,0.67,0.46,0.08,0.33,0.0,0.13,0.0,0.25,0.25,0.4
kwave.csv,0.84,0.71,1.0,1.0,0.91,0.69,0.5,1.0,1.0,0.88,0.94,0.91,0.98,0.43,0.96,0.94,1.0
liferea.csv,0.39,0.71,0.06,0.14,0.27,0.62,0.31,0.33,0.54,0.33,0.22,0.5,0.45,0.33,0.18,0.61,0.0
lockss.csv,0.75,0.29,0.81,0.57,0.55,0.69,0.31,0.75,0.54,0.75,0.6,0.77,0.53,0.1,0.39,0.92,0.4
magicwars.csv,0.84,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0.92,1.0,0.64,0.95,0.84,1.0,1.0,0.94,1.0
psrchive.csv,0.34,0.71,0.06,0.57,0.09,0.69,0.19,0.5,0.38,0.42,0.17,0.32,0.15,0.05,0.48,0.61,0.6
pydev.csv,0.64,0.71,0.88,0.71,0.91,0.77,0.62,0.88,0.77,0.83,0.26,0.77,0.93,0.43,0.36,0.69,0.8
sarasvati.csv,0.8,0.57,0.25,0.57,0.82,0.31,0.5,0.25,0.23,0.12,0.38,0.14,0.58,0.43,0.27,0.44,0.0
stuproa-cims.csv,0.39,0.0,0.94,0.14,0.0,0.0,0.31,0.25,0.31,0.83,0.27,0.09,0.58,0.0,0.0,0.5,0.2
thout.csv,0.61,0.57,0.06,0.14,1.0,1.0,0.94,0.75,0.85,1.0,0.72,1.0,0.82,1.0,0.75,0.64,0.6
zact.csv,0.2,0.21,0.06,0.71,0.82,0.38,0.31,0.08,0.23,0.17,0.58,0.23,0.47,0.76,0.16,0.22,0.0
