,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.64,0.57,0.64,0.8,0.83,0.89,0.83,0.75,0.88,1.05,0.33,0.66,0.78,0.02,0.8,0.55,0.99
arm-webradio.csv,0.83,0.69,0.67,1.08,0.57,0.51,0.68,0.59,0.59,0.94,0.8,0.53,0.87,0.73,0.56,0.88,0.0
codepurge.csv,0.73,0.68,0.78,0.83,0.84,0.57,0.86,0.86,0.95,0.86,0.32,0.54,0.0,0.67,0.63,0.68,0.58
fw4spl.csv,0.83,0.01,0.74,1.11,0.82,0.88,1.14,0.61,0.81,0.97,0.68,0.85,0.82,0.68,0.73,0.79,0.87
glas.csv,0.66,0.69,0.6,0.52,0.66,0.7,0.71,0.96,0.0,0.58,0.53,0.56,0.63,0.53,0.48,0.63,0.57
grisbi.csv,0.68,0.78,0.74,0.57,0.78,0.55,0.0,0.91,0.73,0.69,0.77,0.78,0.75,0.71,0.68,0.75,0.64
gwanted.csv,0.91,1.0,0.9,0.92,0.0,0.91,0.97,0.96,1.0,0.36,0.71,0.72,1.0,0.98,0.79,0.92,0.63
lcfizvtop.csv,0.75,0.51,0.84,0.96,0.74,0.09,0.71,0.89,0.95,0.37,0.71,0.6,0.66,0.7,0.62,0.8,0.8
ldview.csv,0.0,0.66,0.59,0.64,0.6,1.08,0.7,0.53,0.71,0.97,0.41,0.59,0.78,0.46,0.74,0.48,0.68
libmesh.csv,0.72,0.92,1.0,0.97,0.77,0.65,1.04,0.11,0.75,1.01,1.03,0.88,0.86,0.63,0.97,0.79,0.86
mediaportal.csv,1.0,0.98,0.83,0.81,0.83,0.91,0.98,0.92,1.0,0.84,0.86,0.14,1.0,0.98,0.94,1.01,1.0
olex2.csv,0.69,0.66,0.52,0.36,0.63,0.73,0.29,0.81,0.59,0.7,0.42,0.62,0.9,0.7,0.84,0.01,0.78
oppna-program-hsatools.csv,0.67,0.81,0.95,0.0,0.8,0.86,0.37,0.93,0.66,1.0,0.68,0.93,0.46,0.88,0.84,0.52,0.96
qlc.csv,0.82,0.78,0.0,1.0,0.93,0.91,0.95,0.88,0.85,0.97,0.43,0.91,0.88,0.66,0.91,0.77,0.89
somap.csv,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,1.0,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
wxcode.csv,0.86,0.88,0.73,0.93,0.79,1.02,0.97,1.0,1.0,1.0,0.0,0.68,1.0,0.83,0.94,0.85,1.0
xcf.csv,0.85,0.6,0.78,0.88,0.62,0.55,0.58,0.95,0.58,0.86,0.71,0.67,0.65,0.62,0.0,0.88,0.42
