,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.34,0.28,0.28,0.21,0.31,0.25,0.31,0.29,0.37
bzbyte.csv,0.35,0.35,0.26,0.3,0.56,0.32,0.23,0.25,0.43
encog-java.csv,0.18,0.29,0.24,0.15,0.13,0.2,0.3,0.16,0.27
galaxium.csv,0.38,0.29,0.32,0.34,0.14,0.32,0.16,0.31,0.17
h2database.csv,0.19,0.17,0.11,0.19,0.12,0.2,0.15,0.17,0.19
haphazard.csv,0.22,0.2,0.26,0.26,0.13,0.22,0.32,0.28,0.22
jaql.csv,0.27,0.2,0.13,0.19,0.14,0.17,0.21,0.21,0.13
raven-monitoring.csv,0.3,0.25,0.23,0.19,0.13,0.28,0.33,0.24,0.18
v8.csv,0.32,0.23,0.34,0.34,0.47,0.26,0.3,0.29,0.39
