,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,57.0,19.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0
bzbyte.csv,8.0,419.0,2.0,6.0,208.0,0.0,7.0,0.0,217.0
encog-java.csv,2.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0
galaxium.csv,39.0,21.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0
h2database.csv,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
haphazard.csv,13.0,1.0,0.0,8.0,3.0,0.0,6.0,0.0,1.0
jaql.csv,42.0,10.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
raven-monitoring.csv,19.0,31.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0
v8.csv,8.0,16.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0
