,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.93,0.89,0.74,0.57,0.74,0.54,0.83,0.77,0.79
bzbyte.csv,0.05,0.0,0.69,0.04,0.0,1.0,0.8,0.79,0.0
encog-java.csv,0.73,0.11,0.11,0.32,0.33,0.15,0.06,0.33,0.11
galaxium.csv,0.93,0.94,0.77,0.95,0.44,0.85,0.77,0.79,0.5
h2database.csv,0.68,0.72,0.14,0.69,0.28,0.46,0.43,0.39,0.13
haphazard.csv,0.45,0.15,0.6,0.55,0.23,0.62,0.71,0.51,0.32
jaql.csv,0.89,0.55,0.17,0.69,0.41,0.23,0.37,0.56,0.17
raven-monitoring.csv,0.77,0.55,0.69,0.4,0.12,0.85,0.74,0.49,0.23
v8.csv,0.07,0.45,0.69,0.59,0.69,0.54,0.57,0.21,0.83
