,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.13,0.16,0.46,0.5,0.64,0.21,0.33,0.75,0.93
bzbyte.csv,0.14,0.0,0.47,0.33,0.0,0.22,0.39,0.87,0.0
encog-java.csv,0.24,0.18,0.36,0.75,0.58,0.09,0.2,0.83,0.88
galaxium.csv,0.12,0.17,0.4,0.39,0.62,0.18,0.66,0.75,0.96
h2database.csv,0.22,0.3,0.45,0.61,0.71,0.21,0.62,0.85,0.96
haphazard.csv,0.16,0.08,0.44,0.46,0.5,0.33,0.28,0.81,0.9
jaql.csv,0.15,0.16,0.46,0.64,0.58,0.12,0.32,0.78,0.97
raven-monitoring.csv,0.13,0.14,0.63,0.54,0.46,0.24,0.3,0.76,0.96
v8.csv,0.04,0.19,0.37,0.33,0.37,0.21,0.28,0.75,0.99
