,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.0,0.0,0.0,37.0,13.0,5.0,34.0,0.0
ibatisdb.csv,0.0,0.0,0.0,16.0,20.0,1.0,0.0,0.0
log4net.csv,604.0,49.0,0.0,0.0,187.0,297.0,140.0,67.0
ofbiz.csv,2.0,0.0,0.0,20.0,18.0,0.0,10.0,0.0
opensim4opencog.csv,2.0,49.0,1.0,133.0,0.0,5.0,17.0,0.0
openwbem.csv,0.0,1.0,1.0,71.0,11.0,3.0,16.0,0.0
power-architect.csv,5.0,2.0,0.0,60.0,13.0,11.0,8.0,0.0
x-ray-mule.csv,0.0,0.0,1.0,26.0,6.0,2.0,24.0,0.0
