,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.92,0.67,1.0,1.0,0.87,0.96,0.94,0.56
ibatisdb.csv,0.12,0.13,0.06,0.33,0.39,0.1,0.92,0.09
log4net.csv,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.31,0.33,0.12,0.33,0.22,1.0,0.33,0.28
opensim4opencog.csv,0.18,0.0,0.37,0.0,0.96,0.17,0.06,0.04
openwbem.csv,0.95,0.57,0.91,0.67,0.61,0.44,0.97,0.67
power-architect.csv,0.52,0.07,0.39,0.33,0.91,0.45,0.89,1.0
x-ray-mule.csv,0.07,1.0,0.44,0.33,0.22,0.45,0.06,0.19
