,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.19,1.0,0.2,0.01,0.24
fluent-nhibernate.csv,0.0,0.25,0.58,0.25,0.4,0.62,0.94
geogebra.csv,0.4,0.19,0.65,0.25,0.34,0.7,0.65
hibernate.csv,0.35,0.52,1.0,0.75,0.54,0.68,1.0
jasperreports.csv,0.95,0.8,1.0,0.25,0.45,0.93,0.59
kvs.csv,0.7,0.43,0.73,0.5,0.45,0.65,0.24
phet.csv,0.85,0.61,0.0,0.5,0.45,0.35,0.18
