,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.67,0.8,0.94,0.89,0.89,0.92
fluent-nhibernate.csv,0.0,0.57,0.75,0.8,0.53,0.54,0.68
geogebra.csv,0.56,0.7,0.64,0.95,0.59,0.46,0.64
hibernate.csv,0.56,0.47,0.47,0.56,0.58,0.52,0.49
jasperreports.csv,0.4,0.43,0.7,0.94,0.62,0.42,0.66
kvs.csv,0.61,0.45,0.6,0.71,0.54,0.44,0.83
phet.csv,0.44,0.86,0.96,0.6,0.65,0.6,0.77
