,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.0,0.22,0.97,0.24,0.01,0.28
fluent-nhibernate.csv,0.0,0.29,0.62,0.29,0.44,0.64,0.92
geogebra.csv,0.44,0.22,0.68,0.29,0.38,0.71,0.68
hibernate.csv,0.38,0.47,0.09,0.7,0.56,0.66,0.3
jasperreports.csv,0.5,0.61,0.97,0.29,0.48,0.37,0.54
kvs.csv,0.72,0.45,0.73,0.53,0.48,0.64,0.28
phet.csv,0.49,0.63,0.0,0.51,0.41,0.33,0.2
